date,oblast,alert_minutes,night_minutes,alert_count,alert_hours,night_hours,rolling_7d_alert_hours,rolling_7d_night_hours,rolling_30d_alert_hours,rolling_30d_night_hours
2023-01-02,Ternopilska oblast,0.0,0.0,0,0.0,0.0,10.778,0.729,25.842,0.729
2023-01-03,Ternopilska oblast,0.0,0.0,0,0.0,0.0,8.997,0.729,25.842,0.729
2023-01-04,Ternopilska oblast,119.65,0.0,1,1.994,0.0,9.013,0.729,25.348,0.729
2023-01-05,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.111,0.729,25.348,0.729
2023-01-06,Ternopilska oblast,112.367,0.0,1,1.873,0.0,7.644,0.729,27.221,0.729
2023-01-07,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.596,0.729,27.221,0.729
2023-01-08,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.867,0.0,27.221,0.729
2023-01-09,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.867,0.0,27.221,0.729
2023-01-10,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.867,0.0,27.221,0.729
2023-01-11,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.873,0.0,27.221,0.729
2023-01-12,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.873,0.0,26.025,0.729
2023-01-13,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,26.025,0.729
2023-01-14,Ternopilska oblast,123.733,0.0,1,2.062,0.0,2.062,0.0,28.087,0.729
2023-01-15,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.062,0.0,24.353,0.729
2023-01-16,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.062,0.0,22.7,0.729
2023-01-17,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.062,0.0,22.7,0.729
2023-01-18,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.062,0.0,22.7,0.729
2023-01-19,Ternopilska oblast,94.333,0.0,1,1.572,0.0,3.634,0.0,24.272,0.729
2023-01-20,Ternopilska oblast,107.033,0.0,1,1.784,0.0,5.418,0.0,23.784,0.729
2023-01-21,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.356,0.0,23.784,0.729
2023-01-22,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.356,0.0,23.784,0.729
2023-01-23,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.356,0.0,23.784,0.729
2023-01-24,Ternopilska oblast,41.417,0.0,1,0.69,0.0,4.046,0.0,20.753,0.729
2023-01-25,Ternopilska oblast,212.05,0.0,2,3.534,0.0,7.58,0.0,24.287,0.729
2023-01-26,Ternopilska oblast,235.917,0.0,1,3.932,0.0,9.94,0.0,26.438,0.729
2023-01-27,Ternopilska oblast,0.0,0.0,0,0.0,0.0,8.156,0.0,24.46,0.729
2023-01-28,Ternopilska oblast,0.0,0.0,0,0.0,0.0,8.156,0.0,21.558,0.729
2023-01-29,Ternopilska oblast,0.0,0.0,0,0.0,0.0,8.156,0.0,21.218,0.729
2023-01-30,Ternopilska oblast,0.0,0.0,0,0.0,0.0,8.156,0.0,18.17,0.729
2023-01-31,Ternopilska oblast,73.633,0.0,3,1.227,0.0,8.693,0.0,18.668,0.0
2023-02-01,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.159,0.0,18.668,0.0
2023-02-02,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.227,0.0,18.668,0.0
2023-02-03,Ternopilska oblast,148.534,0.0,2,2.476,0.0,3.703,0.0,19.15,0.0
2023-02-04,Ternopilska oblast,152.433,0.0,2,2.541,0.0,6.244,0.0,21.691,0.0
2023-02-05,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.244,0.0,19.818,0.0
2023-02-06,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.244,0.0,19.818,0.0
2023-02-07,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.017,0.0,19.818,0.0
2023-02-08,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.017,0.0,19.818,0.0
2023-02-09,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.017,0.0,19.818,0.0
2023-02-10,Ternopilska oblast,412.683,0.0,3,6.878,0.0,9.419,0.0,26.696,0.0
2023-02-11,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.878,0.0,26.696,0.0
2023-02-12,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.878,0.0,26.696,0.0
2023-02-13,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.878,0.0,24.634,0.0
2023-02-14,Ternopilska oblast,105.233,0.0,1,1.754,0.0,8.632,0.0,26.388,0.0
2023-02-15,Ternopilska oblast,0.0,0.0,0,0.0,0.0,8.632,0.0,26.388,0.0
2023-02-16,Ternopilska oblast,115.5,90.917,2,1.925,1.515,10.557,1.515,28.313,1.515
2023-02-17,Ternopilska oblast,52.599999999999994,0.0,2,0.877,0.0,4.556,1.515,29.19,1.515
2023-02-18,Ternopilska oblast,61.567,0.0,1,1.026,0.0,5.582,1.515,28.644,1.515
2023-02-19,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.582,1.515,26.86,1.515
2023-02-20,Ternopilska oblast,91.3,0.0,1,1.522,0.0,7.104,1.515,28.382,1.515
2023-02-21,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.35,1.515,28.382,1.515
2023-02-22,Ternopilska oblast,115.267,0.0,1,1.921,0.0,7.271,1.515,30.303,1.515
2023-02-23,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.346,0.0,29.613,1.515
2023-02-24,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.469,0.0,26.079,1.515
2023-02-25,Ternopilska oblast,45.866,0.0,2,0.764,0.0,4.207,0.0,22.911,1.515
2023-02-26,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.207,0.0,22.911,1.515
2023-02-27,Ternopilska oblast,57.267,0.0,1,0.954,0.0,3.639,0.0,23.865,1.515
2023-02-28,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.639,0.0,23.865,1.515
2023-03-01,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.718,0.0,23.865,1.515
2023-03-02,Ternopilska oblast,21.883,0.0,1,0.365,0.0,2.083,0.0,23.003,1.515
2023-03-03,Ternopilska oblast,103.633,0.0,1,1.727,0.0,3.81,0.0,24.73,1.515
2023-03-04,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.046,0.0,24.73,1.515
2023-03-05,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.046,0.0,22.254,1.515
2023-03-06,Ternopilska oblast,103.733,0.0,1,1.729,0.0,3.821,0.0,21.442,1.515
2023-03-07,Ternopilska oblast,68.267,0.0,3,1.138,0.0,4.959,0.0,22.58,1.515
2023-03-08,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.959,0.0,22.58,1.515
2023-03-09,Ternopilska oblast,332.6,250.667,2,5.543,4.178,10.137,4.178,28.123,5.693
2023-03-10,Ternopilska oblast,101.25,0.0,2,1.688,0.0,10.098,4.178,29.811,5.693
2023-03-11,Ternopilska oblast,0.0,0.0,0,0.0,0.0,10.098,4.178,29.811,5.693
2023-03-12,Ternopilska oblast,0.0,0.0,0,0.0,0.0,10.098,4.178,22.933,5.693
2023-03-13,Ternopilska oblast,0.0,0.0,0,0.0,0.0,8.369,4.178,22.933,5.693
2023-03-14,Ternopilska oblast,80.25,0.0,3,1.338,0.0,8.569,4.178,24.271,5.693
2023-03-15,Ternopilska oblast,168.733,0.0,3,2.812,0.0,11.381,4.178,27.083,5.693
2023-03-16,Ternopilska oblast,92.667,0.0,1,1.544,0.0,7.382,0.0,26.873,5.693
2023-03-17,Ternopilska oblast,52.117,52.117,1,0.869,0.869,6.563,0.869,27.742,6.562
2023-03-18,Ternopilska oblast,229.317,98.75,1,3.822,1.646,10.385,2.515,29.639,6.693
2023-03-19,Ternopilska oblast,0.0,0.0,0,0.0,0.0,10.385,2.515,28.762,6.693
2023-03-20,Ternopilska oblast,91.517,0.0,1,1.525,0.0,11.91,2.515,29.261,6.693
2023-03-21,Ternopilska oblast,0.0,0.0,0,0.0,0.0,10.572,2.515,29.261,6.693
2023-03-22,Ternopilska oblast,283.45,159.667,2,4.724,2.661,12.484,5.176,32.463,9.354
2023-03-23,Ternopilska oblast,117.35,0.0,1,1.956,0.0,12.896,5.176,34.419,9.354
2023-03-24,Ternopilska oblast,0.0,0.0,0,0.0,0.0,12.027,4.307,32.498,9.354
2023-03-25,Ternopilska oblast,0.0,0.0,0,0.0,0.0,8.205,2.661,32.498,9.354
2023-03-26,Ternopilska oblast,0.0,0.0,0,0.0,0.0,8.205,2.661,32.498,9.354
2023-03-27,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.68,2.661,31.734,9.354
2023-03-28,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.68,2.661,31.734,9.354
2023-03-29,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.956,0.0,30.78,9.354
2023-03-30,Ternopilska oblast,16.833,0.0,1,0.281,0.0,0.281,0.0,31.061,9.354
2023-03-31,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.281,0.0,31.061,9.354
2023-04-01,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.281,0.0,30.696,9.354
2023-04-02,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.281,0.0,28.969,9.354
2023-04-03,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.281,0.0,28.969,9.354
2023-04-04,Ternopilska oblast,122.4,0.0,1,2.04,0.0,2.321,0.0,31.009,9.354
2023-04-05,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.321,0.0,29.28,9.354
2023-04-06,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.04,0.0,28.142,9.354
2023-04-07,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.04,0.0,28.142,9.354
2023-04-08,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.04,0.0,22.599,5.176
2023-04-09,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.04,0.0,20.911,5.176
2023-04-10,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.04,0.0,20.911,5.176
2023-04-11,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,20.911,5.176
2023-04-12,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,20.911,5.176
2023-04-13,Ternopilska oblast,47.0,0.0,1,0.783,0.0,0.783,0.0,20.356,5.176
2023-04-14,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.783,0.0,17.544,5.176
2023-04-15,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.783,0.0,16.0,5.176
2023-04-16,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.783,0.0,15.131,4.307
2023-04-17,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.783,0.0,11.309,2.661
2023-04-18,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.783,0.0,11.309,2.661
2023-04-19,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.783,0.0,9.784,2.661
2023-04-20,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,9.784,2.661
2023-04-21,Ternopilska oblast,147.616,115.96600000000001,3,2.46,1.933,2.46,1.933,7.52,1.933
2023-04-22,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.46,1.933,5.564,1.933
2023-04-23,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.46,1.933,5.564,1.933
2023-04-24,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.46,1.933,5.564,1.933
2023-04-25,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.46,1.933,5.564,1.933
2023-04-26,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.46,1.933,5.564,1.933
2023-04-27,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.46,1.933,5.564,1.933
2023-04-28,Ternopilska oblast,118.317,118.317,1,1.972,1.972,1.972,1.972,7.536,3.905
2023-04-29,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.972,1.972,7.255,3.905
2023-04-30,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.972,1.972,7.255,3.905
2023-05-01,Ternopilska oblast,140.567,140.567,1,2.343,2.343,4.315,4.315,9.598,6.248
2023-05-02,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.315,4.315,9.598,6.248
2023-05-03,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.315,4.315,9.598,6.248
2023-05-04,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.315,4.315,7.558,6.248
2023-05-05,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.343,2.343,7.558,6.248
2023-05-06,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.343,2.343,7.558,6.248
2023-05-07,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.343,2.343,7.558,6.248
2023-05-08,Ternopilska oblast,40.667,0.0,1,0.678,0.0,0.678,0.0,8.236,6.248
2023-05-09,Ternopilska oblast,81.8,81.8,1,1.363,1.363,2.041,1.363,9.599,7.611
2023-05-10,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.041,1.363,9.599,7.611
2023-05-11,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.041,1.363,9.599,7.611
2023-05-12,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.041,1.363,9.599,7.611
2023-05-13,Ternopilska oblast,309.817,305.15,2,5.164,5.086,7.205,6.449,13.98,12.697
2023-05-14,Ternopilska oblast,120.167,120.167,1,2.003,2.003,9.208,8.452,15.983,14.7
2023-05-15,Ternopilska oblast,17.75,0.0,1,0.296,0.0,8.826,8.452,16.279,14.7
2023-05-16,Ternopilska oblast,124.7,124.7,2,2.078,2.078,9.541,9.167,18.357,16.778
2023-05-17,Ternopilska oblast,19.617,19.617,0,0.327,0.327,9.868,9.494,18.684,17.105
2023-05-18,Ternopilska oblast,168.35000000000002,136.883,2,2.806,2.281,12.674,11.775,21.49,19.386
2023-05-19,Ternopilska oblast,227.78400000000002,227.78400000000002,2,3.796,3.796,16.47,15.571,25.286,23.182
2023-05-20,Ternopilska oblast,0.0,0.0,0,0.0,0.0,11.306,10.485,25.286,23.182
2023-05-21,Ternopilska oblast,0.0,0.0,0,0.0,0.0,9.303,8.482,22.826,21.249
2023-05-22,Ternopilska oblast,87.617,87.617,1,1.46,1.46,10.467,9.942,24.286,22.709
2023-05-23,Ternopilska oblast,0.0,0.0,0,0.0,0.0,8.389,7.864,24.286,22.709
2023-05-24,Ternopilska oblast,0.0,0.0,0,0.0,0.0,8.062,7.537,24.286,22.709
2023-05-25,Ternopilska oblast,266.267,266.267,1,4.438,4.438,9.694,9.694,28.724,27.147
2023-05-26,Ternopilska oblast,90.783,90.783,1,1.513,1.513,7.411,7.411,30.237,28.66
2023-05-27,Ternopilska oblast,0.0,0.0,0,0.0,0.0,7.411,7.411,30.237,28.66
2023-05-28,Ternopilska oblast,176.333,176.333,1,2.939,2.939,10.35,10.35,31.204,29.627
2023-05-29,Ternopilska oblast,193.15,160.133,2,3.219,2.669,12.109,11.559,34.423,32.296
2023-05-30,Ternopilska oblast,0.0,0.0,0,0.0,0.0,12.109,11.559,34.423,32.296
2023-05-31,Ternopilska oblast,0.0,0.0,0,0.0,0.0,12.109,11.559,32.08,29.953
2023-06-01,Ternopilska oblast,0.0,0.0,0,0.0,0.0,7.671,7.121,32.08,29.953
2023-06-02,Ternopilska oblast,65.533,65.533,1,1.092,1.092,7.25,6.7,33.172,31.045
2023-06-03,Ternopilska oblast,0.0,0.0,0,0.0,0.0,7.25,6.7,33.172,31.045
2023-06-04,Ternopilska oblast,120.417,120.417,1,2.007,2.007,6.318,5.768,35.179,33.052
2023-06-05,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.099,3.099,35.179,33.052
2023-06-06,Ternopilska oblast,96.15,96.15,1,1.602,1.602,4.701,4.701,36.781,34.654
2023-06-07,Ternopilska oblast,33.617,0.0,1,0.56,0.0,5.261,4.701,36.663,34.654
2023-06-08,Ternopilska oblast,59.034,0.0,2,0.984,0.0,6.245,4.701,36.284,33.291
2023-06-09,Ternopilska oblast,158.083,158.083,1,2.635,2.635,7.788,6.244,38.919,35.926
2023-06-10,Ternopilska oblast,0.0,0.0,0,0.0,0.0,7.788,6.244,38.919,35.926
2023-06-11,Ternopilska oblast,18.083,0.0,1,0.301,0.0,6.082,4.237,39.22,35.926
2023-06-12,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.082,4.237,34.056,30.84
2023-06-13,Ternopilska oblast,54.833,54.833,1,0.914,0.914,5.394,3.549,32.967,29.751
2023-06-14,Ternopilska oblast,41.8,16.0,2,0.697,0.267,5.531,3.816,33.368,30.018
2023-06-15,Ternopilska oblast,89.917,10.9,2,1.499,0.182,6.046,3.998,32.789,28.122
2023-06-16,Ternopilska oblast,57.633,0.0,1,0.961,0.0,4.372,1.363,33.423,27.795
2023-06-17,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.372,1.363,30.617,25.514
2023-06-18,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.071,1.363,26.821,21.718
2023-06-19,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.071,1.363,26.821,21.718
2023-06-20,Ternopilska oblast,173.183,173.183,1,2.886,2.886,6.043,3.335,29.707,24.604
2023-06-21,Ternopilska oblast,42.267,42.267,1,0.704,0.704,6.05,3.772,28.951,23.848
2023-06-22,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.551,3.59,28.951,23.848
2023-06-23,Ternopilska oblast,108.683,90.65,3,1.811,1.511,5.401,5.101,30.762,25.359
2023-06-24,Ternopilska oblast,86.6,86.6,1,1.443,1.443,6.844,6.544,27.767,22.364
2023-06-25,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.844,6.544,26.254,20.851
2023-06-26,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.844,6.544,26.254,20.851
2023-06-27,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.958,3.658,23.315,17.912
2023-06-28,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.254,2.954,20.096,15.243
2023-06-29,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.254,2.954,20.096,15.243
2023-06-30,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.443,1.443,20.096,15.243
2023-07-01,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,20.096,15.243
2023-07-02,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,19.004,14.151
2023-07-03,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,19.004,14.151
2023-07-04,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,16.997,12.144
2023-07-05,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,16.997,12.144
2023-07-06,Ternopilska oblast,73.067,73.067,1,1.218,1.218,1.218,1.218,16.613,11.76
2023-07-07,Ternopilska oblast,34.517,0.0,1,0.575,0.0,1.793,1.218,16.628,11.76
2023-07-08,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.793,1.218,15.644,11.76
2023-07-09,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.793,1.218,13.009,9.125
2023-07-10,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.793,1.218,13.009,9.125
2023-07-11,Ternopilska oblast,48.15,0.0,2,0.802,0.0,2.595,1.218,13.51,9.125
2023-07-12,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.595,1.218,13.51,9.125
2023-07-13,Ternopilska oblast,122.533,122.533,1,2.042,2.042,3.419,2.042,14.638,10.253
2023-07-14,Ternopilska oblast,28.583,0.0,1,0.476,0.0,3.32,2.042,14.417,9.986
2023-07-15,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.32,2.042,12.918,9.804
2023-07-16,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.32,2.042,11.957,9.804
2023-07-17,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.32,2.042,11.957,9.804
2023-07-18,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.518,2.042,11.957,9.804
2023-07-19,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.518,2.042,11.957,9.804
2023-07-20,Ternopilska oblast,36.467,17.167,2,0.608,0.286,1.084,0.286,9.679,7.204
2023-07-21,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.608,0.286,8.975,6.5
2023-07-22,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.608,0.286,8.975,6.5
2023-07-23,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.608,0.286,7.164,4.989
2023-07-24,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.608,0.286,5.721,3.546
2023-07-25,Ternopilska oblast,155.317,155.317,2,2.589,2.589,3.197,2.875,8.31,6.135
2023-07-26,Ternopilska oblast,167.5,0.0,2,2.792,0.0,5.989,2.875,11.102,6.135
2023-07-27,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.381,2.589,11.102,6.135
2023-07-28,Ternopilska oblast,26.85,0.0,1,0.448,0.0,5.829,2.589,11.55,6.135
2023-07-29,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.829,2.589,11.55,6.135
2023-07-30,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.829,2.589,11.55,6.135
2023-07-31,Ternopilska oblast,33.983,33.983,1,0.566,0.566,6.395,3.155,12.116,6.701
2023-08-01,Ternopilska oblast,63.05,0.0,3,1.051,0.0,4.857,0.566,13.167,6.701
2023-08-02,Ternopilska oblast,47.717,0.0,2,0.795,0.0,2.86,0.566,13.962,6.701
2023-08-03,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.86,0.566,13.962,6.701
2023-08-04,Ternopilska oblast,42.05,0.0,1,0.701,0.0,3.113,0.566,14.663,6.701
2023-08-05,Ternopilska oblast,140.45,0.0,3,2.341,0.0,5.454,0.566,15.786,5.483
2023-08-06,Ternopilska oblast,75.35,75.35,1,1.256,1.256,6.71,1.822,16.467,6.739
2023-08-07,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.144,1.256,16.467,6.739
2023-08-08,Ternopilska oblast,35.217,0.0,1,0.587,0.0,5.68,1.256,17.054,6.739
2023-08-09,Ternopilska oblast,121.683,23.667,4,2.028,0.394,6.913,1.65,19.082,7.133
2023-08-10,Ternopilska oblast,54.583,54.583,1,0.91,0.91,7.823,2.56,19.19,8.043
2023-08-11,Ternopilska oblast,44.417,0.0,1,0.74,0.0,7.862,2.56,19.93,8.043
2023-08-12,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.521,2.56,17.888,6.001
2023-08-13,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.265,1.304,17.412,6.001
2023-08-14,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.265,1.304,17.412,6.001
2023-08-15,Ternopilska oblast,238.63400000000001,104.867,3,3.977,1.748,7.655,3.052,21.389,7.749
2023-08-16,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.627,2.658,21.389,7.749
2023-08-17,Ternopilska oblast,257.633,115.8,4,4.294,1.93,9.011,3.678,25.683,9.679
2023-08-18,Ternopilska oblast,18.067,0.0,1,0.301,0.0,8.572,3.678,25.984,9.679
2023-08-19,Ternopilska oblast,160.8,160.8,1,2.68,2.68,11.252,6.358,28.056,12.073
2023-08-20,Ternopilska oblast,0.0,0.0,0,0.0,0.0,11.252,6.358,28.056,12.073
2023-08-21,Ternopilska oblast,0.0,0.0,0,0.0,0.0,11.252,6.358,28.056,12.073
2023-08-22,Ternopilska oblast,32.15,0.0,1,0.536,0.0,7.811,4.61,28.592,12.073
2023-08-23,Ternopilska oblast,0.0,0.0,0,0.0,0.0,7.811,4.61,28.592,12.073
2023-08-24,Ternopilska oblast,57.867,0.0,1,0.964,0.0,4.481,2.68,26.967,9.484
2023-08-25,Ternopilska oblast,146.501,52.95,6,2.442,0.883,6.622,3.563,26.617,10.367
2023-08-26,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.942,0.883,26.617,10.367
2023-08-27,Ternopilska oblast,141.383,141.383,1,2.356,2.356,6.298,3.239,28.525,12.723
2023-08-28,Ternopilska oblast,22.683,22.683,1,0.378,0.378,6.676,3.617,28.903,13.101
2023-08-29,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.14,3.617,28.903,13.101
2023-08-30,Ternopilska oblast,50.567,50.567,1,0.843,0.843,6.983,4.46,29.18,13.378
2023-08-31,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.019,4.46,28.129,13.378
2023-09-01,Ternopilska oblast,30.883,30.883,1,0.515,0.515,4.092,4.092,27.849,13.893
2023-09-02,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.092,4.092,27.849,13.893
2023-09-03,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.736,1.736,27.148,13.893
2023-09-04,Ternopilska oblast,43.367,0.0,1,0.723,0.0,2.081,1.358,25.53,13.893
2023-09-05,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.081,1.358,24.274,12.637
2023-09-06,Ternopilska oblast,40.75,40.75,1,0.679,0.679,1.917,1.194,24.953,13.316
2023-09-07,Ternopilska oblast,54.133,0.0,1,0.902,0.0,2.819,1.194,25.268,13.316
2023-09-08,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.304,0.679,23.24,12.922
2023-09-09,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.304,0.679,22.33,12.012
2023-09-10,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.304,0.679,21.59,12.012
2023-09-11,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.581,0.679,21.59,12.012
2023-09-12,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.581,0.679,21.59,12.012
2023-09-13,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.902,0.0,21.59,12.012
2023-09-14,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,17.613,10.264
2023-09-15,Ternopilska oblast,71.35,37.167,1,1.189,0.619,1.189,0.619,18.802,10.883
2023-09-16,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.189,0.619,14.508,8.953
2023-09-17,Ternopilska oblast,81.567,81.567,1,1.359,1.359,2.548,1.978,15.566,10.312
2023-09-18,Ternopilska oblast,50.283,50.283,1,0.838,0.838,3.386,2.816,13.724,8.47
2023-09-19,Ternopilska oblast,174.267,174.267,1,2.904,2.904,6.29,5.72,16.628,11.374
2023-09-20,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.29,5.72,16.628,11.374
2023-09-21,Ternopilska oblast,102.467,54.817,2,1.708,0.914,7.998,6.634,17.8,12.288
2023-09-22,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.809,6.015,17.8,12.288
2023-09-23,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.809,6.015,16.836,12.288
2023-09-24,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.45,4.656,14.394,11.405
2023-09-25,Ternopilska oblast,44.017,44.017,1,0.734,0.734,5.346,4.552,15.128,12.139
2023-09-26,Ternopilska oblast,47.167,0.0,2,0.786,0.0,3.228,1.648,13.558,9.783
2023-09-27,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.228,1.648,13.18,9.405
2023-09-28,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.52,0.734,13.18,9.405
2023-09-29,Ternopilska oblast,63.267,0.0,1,1.054,0.0,2.574,0.734,13.391,8.562
2023-09-30,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.574,0.734,13.391,8.562
